time;EDA;is_peak;classes
0.0;31.7551;False;-1
0.04;31.7581;False;-1
0.08;31.7612;False;-1
0.12;31.7719;False;-1
0.16;31.7749;False;-1
0.2;31.778;False;-1
0.24;31.7856;False;-1
0.28;31.7932;False;-1
0.32;31.8054;False;-1
0.36;31.8161;False;-1
0.4;31.8298;False;-1
0.44;31.8512;False;-1
0.48;31.8741;False;-1
0.52;31.9;False;-1
0.56;31.9397;False;-1
0.6;31.987;False;-1
0.64;32.0435;False;-1
0.68;32.103;False;-1
0.72;32.1503;False;-1
0.76;32.1793;False;-1
0.8;32.1976;False;-1
0.84;32.2144;False;-1
0.88;32.2296;False;-1
0.92;32.2464;False;-1
0.96;32.2601;False;-1
1.0;32.251;False;-1
1.04;32.2357;False;-1
1.08;32.2159;False;-1
1.12;32.2067;False;-1
1.16;32.1945;False;-1
1.2;32.1884;False;-1
1.24;32.1838;False;-1
1.28;32.1808;False;-1
1.32;32.1762;False;-1
1.36;32.1838;False;0
1.4;32.1823;False;0
1.44;32.1869;False;0
1.48;32.1854;False;0
1.52;32.1823;False;0
1.56;32.1808;False;0
1.6;32.1869;False;0
1.64;32.1777;False;0
1.68;32.1732;False;0
1.72;32.1716;False;0
1.76;32.164;False;0
1.8;32.164;False;0
1.84;32.1579;False;0
1.88;32.1533;False;0
1.92;32.1472;False;0
1.96;32.1442;False;0
2.0;32.1411;False;0
2.04;32.1411;False;0
2.08;32.1564;False;0
2.12;32.1609;False;0
2.16;32.1655;False;0
2.2;32.1732;False;0
2.24;32.1808;False;0
2.28;32.1869;False;0
2.32;32.2037;False;0
2.36;32.2128;False;0
2.4;32.2281;False;0
2.44;32.2388;False;0
2.48;32.2433;False;1
2.52;32.2479;False;1
2.56;32.2647;False;1
2.6;32.2922;False;1
2.64;32.3349;False;1
2.68;32.3334;False;1
2.72;32.3242;False;1
2.76;32.2968;False;1
2.8;32.2601;False;1
2.84;32.2189;False;1
2.88;32.1869;False;1
2.92;32.1518;False;1
2.96;32.1625;False;1
3.0;32.1487;False;1
3.04;32.1533;False;1
3.08;32.1426;False;1
3.12;32.132;False;1
3.16;32.1121;False;1
3.2;32.1259;False;1
3.24;32.1289;False;1
3.28;32.1564;False;1
3.32;32.1823;False;1
3.36;32.2495;False;1
3.4;32.3364;False;1
3.44;32.3425;False;1
3.48;32.3532;False;1
3.52;32.3578;False;1
3.56;32.3807;False;1
3.6;32.4005;False;1
3.64;32.4356;False;1
3.68;32.4738;False;1
3.72;32.4966;False;1
3.76;32.5348;False;1
3.8;32.5562;False;1
3.84;32.5653;False;1
3.88;32.5729;False;1
3.92;32.576;False;1
3.96;32.5989;False;1
4.0;32.6065;False;1
4.04;32.5912;False;1
4.08;32.5699;False;1
4.12;32.5531;False;1
4.16;32.5241;False;1
4.2;32.5134;False;1
4.24;32.5119;False;1
4.28;32.4875;False;1
4.32;32.4493;False;1
4.36;32.4524;False;1
4.4;32.4646;False;1
4.44;32.4524;False;1
4.48;32.4081;False;1
4.52;32.3868;False;1
4.56;32.3807;False;1
4.6;32.37;False;1
4.64;32.3807;False;1
4.68;32.3853;False;1
4.72;32.3853;False;1
4.76;32.3929;False;1
4.8;32.3959;False;1
4.84;32.4249;False;1
4.88;32.4844;False;1
4.92;32.5302;False;1
4.96;32.5592;False;1
5.0;32.5928;False;1
