time;EDA;is_peak;classes
0.0;13.3041;False;-1
0.04;13.3057;False;-1
0.08;13.3011;False;-1
0.12;13.2828;False;-1
0.16;13.2919;False;-1
0.2;13.2935;False;-1
0.24;13.2904;False;-1
0.28;13.2904;True;-1
0.32;13.2904;True;-1
0.36;13.2904;True;-1
0.4;13.2904;True;-1
0.44;13.295;True;-1
0.48;13.2996;True;-1
0.52;13.3011;True;-1
0.56;13.3026;True;-1
0.6;13.3072;True;-1
0.64;13.3118;True;-1
0.68;13.3194;True;-1
0.72;13.3224;True;-1
0.76;13.3255;True;-1
0.8;13.3316;True;-1
0.84;13.3392;True;-1
0.88;13.3408;True;-1
0.92;13.3453;True;-1
0.96;13.3514;True;-1
1.0;13.356;True;-1
1.04;13.356;True;-1
1.08;13.3606;True;-1
1.12;13.3636;True;-1
1.16;13.3698;True;-1
1.2;13.3698;True;-1
1.24;13.3728;True;-1
1.28;13.3728;True;-1
1.32;13.3713;True;-1
1.36;13.3713;True;-1
1.4;13.3713;True;-1
1.44;13.3698;True;0
1.48;13.3713;True;0
1.52;13.3667;True;0
1.56;13.3621;True;0
1.6;13.3591;True;0
1.64;13.3438;True;0
1.68;13.3484;True;0
1.72;13.3469;True;0
1.76;13.3408;True;0
1.8;13.3347;True;0
1.84;13.3286;True;0
1.88;13.3209;True;0
1.92;13.3133;True;0
1.96;13.3072;True;0
2.0;13.3011;True;0
2.04;13.2935;True;0
2.08;13.2843;True;0
2.12;13.2736;True;0
2.16;13.2645;True;0
2.2;13.2568;True;0
2.24;13.2446;True;0
2.28;13.237;False;0
2.32;13.2294;False;0
2.36;13.2233;False;0
2.4;13.2111;False;0
2.44;13.1836;False;0
2.48;13.1927;False;0
2.52;13.1866;False;0
2.56;13.179;False;0
2.6;13.2324;False;0
2.64;13.1912;False;0
2.68;13.176;False;0
2.72;13.179;False;0
2.76;13.1775;False;0
2.8;13.1729;False;0
2.84;13.1653;False;0
2.88;13.1622;False;1
2.92;13.1607;False;1
2.96;13.1546;False;1
3.0;13.1531;False;1
3.04;13.1516;False;1
3.08;13.1439;False;0
3.12;13.1409;False;0
3.16;13.1393;False;0
3.2;13.1348;False;0
3.24;13.121;False;0
3.28;13.1241;False;0
3.32;13.121;False;1
3.36;13.1165;False;1
3.4;13.1119;False;1
3.44;13.1058;False;1
3.48;13.1012;False;1
3.52;13.0936;False;1
3.56;13.1012;False;1
3.6;13.0981;False;1
3.64;13.0981;False;1
3.68;13.092;False;1
3.72;13.0936;False;1
3.76;13.0966;False;1
3.8;13.0966;False;1
3.84;13.0951;False;1
3.88;13.0997;False;1
3.92;13.0966;False;1
3.96;13.0981;False;1
4.0;13.0997;False;1
4.04;13.0798;False;1
4.08;13.0966;False;1
4.12;13.0997;False;1
4.16;13.1027;False;1
4.2;13.1027;False;1
4.24;13.1042;False;1
4.28;13.1042;False;1
4.32;13.1088;False;1
4.36;13.1073;False;1
4.4;13.1104;False;1
4.44;13.1088;False;1
4.48;13.1104;False;1
4.52;13.1104;False;1
4.56;13.1104;False;1
4.6;13.1088;False;1
4.64;13.1104;False;1
4.68;13.1073;False;1
4.72;13.1073;False;1
4.76;13.1058;False;1
4.8;13.0859;False;1
4.84;13.0997;False;1
4.88;13.1058;False;1
4.92;13.1012;False;1
4.96;13.0997;False;1
5.0;13.0981;False;1
5.04;13.0951;False;1
5.08;13.0997;False;1
5.12;13.0997;False;1
5.16;13.0997;False;1
5.2;13.0997;False;1
5.24;13.0936;False;1
5.28;13.0997;False;1
5.32;13.0997;False;1
5.36;13.0997;False;1
5.4;13.089;False;1
5.44;13.0859;False;1
5.48;13.0875;False;1
5.52;13.0875;False;1
5.56;13.092;False;1
5.6;13.0936;False;1
5.64;13.0798;False;1
5.68;13.0737;False;1
5.72;13.0814;False;1
5.76;13.0905;False;1
5.8;13.0936;False;1
5.84;13.089;False;1
5.88;13.089;False;1
5.92;13.0997;False;1
5.96;13.1073;False;1
6.0;13.0981;False;1
6.04;13.0997;False;1
6.08;13.1104;False;1
6.12;13.1165;False;1
6.16;13.1149;False;1
6.2;13.1088;False;1
6.24;13.1134;False;1
6.28;13.1119;False;1
6.32;13.1134;False;1
6.36;13.1165;False;1
6.4;13.118;False;1
6.44;13.1165;False;1
6.48;13.1195;False;1
6.52;13.1226;False;1
6.56;13.121;False;1
6.6;13.1165;False;1
6.64;13.1134;False;1
6.68;13.1149;False;1
6.72;13.1149;False;1
6.76;13.1104;False;1
6.8;13.1088;False;1
6.84;13.1058;False;1
6.88;13.1027;False;1
6.92;13.1012;False;1
6.96;13.1012;False;1
7.0;13.0951;False;1
7.04;13.0783;False;1
7.08;13.0844;False;1
7.12;13.092;False;1
7.16;13.089;False;1
7.2;13.0859;False;1
7.24;13.0844;False;1
7.28;13.0783;False;1
7.32;13.0798;False;1
7.36;13.0798;False;1
7.4;13.0768;False;1
7.44;13.0737;False;1
7.48;13.0707;False;1
7.52;13.0692;False;1
7.56;13.0646;False;1
7.6;13.0615;False;1
7.64;13.0569;False;1
7.68;13.0539;False;1
7.72;13.0524;False;1
7.76;13.0508;False;1
7.8;13.0341;False;1
7.84;13.0402;False;1
7.88;13.0402;False;1
7.92;13.0402;False;1
7.96;13.0341;False;1
8.0;13.028;False;1
8.04;13.0234;False;1
8.08;13.0219;False;1
8.12;13.0142;False;1
8.16;13.0112;False;1
8.2;13.0081;False;1
8.24;13.0035;False;1
8.28;12.999;False;1
8.32;12.9959;False;1
8.36;12.9929;False;1
8.4;12.9868;False;1
8.44;12.9868;False;1
8.48;12.9822;False;1
8.52;12.9715;False;1
8.56;12.9684;False;1
8.6;12.9517;False;1
8.64;12.9547;False;1
8.68;12.9532;False;1
8.72;12.9501;False;1
8.76;12.944;False;1
8.8;12.9395;False;1
8.84;12.9349;False;1
8.88;12.9318;False;1
8.92;12.9272;False;1
8.96;12.9227;False;1
9.0;12.9211;False;1
9.04;12.912;False;1
9.08;12.9074;False;1
9.12;12.9059;False;1
9.16;12.8998;False;1
9.2;12.8967;False;1
9.24;12.8937;False;1
9.28;12.8906;False;1
9.32;12.886;False;1
9.36;12.883;False;1
9.4;12.8723;False;1
9.44;12.8769;False;1
9.48;12.8769;False;1
9.52;12.8723;False;1
9.56;12.8708;False;1
9.6;12.8677;False;1
9.64;12.8632;False;0
9.68;12.8647;False;0
9.72;12.8632;False;0
9.76;12.8601;False;0
9.8;12.8586;False;0
9.84;12.8616;False;0
9.88;12.8601;False;0
9.92;12.8586;False;0
9.96;12.8555;False;0
10.0;12.8571;False;0
10.04;12.8586;False;0
10.08;12.8586;False;0
10.12;12.8555;False;0
10.16;12.8555;False;0
10.2;12.8494;False;0
10.24;12.8555;False;0
10.28;12.8494;False;0
10.32;12.8494;False;0
10.36;12.8448;False;0
10.4;12.8448;False;0
10.44;12.8448;False;0
10.48;12.8418;False;0
10.52;12.8418;False;0
10.56;12.8403;False;0
10.6;12.8387;False;0
10.64;12.8357;False;0
10.68;12.8357;False;0
10.72;12.8311;False;0
10.76;12.8326;False;0
10.8;12.8326;False;0
10.84;12.8357;False;0
10.88;12.8357;False;0
10.92;12.8372;False;0
10.96;12.8387;False;0
11.0;12.8464;False;1
11.04;12.8464;False;1
11.08;12.8479;False;1
11.12;12.8479;False;1
11.16;12.8448;False;1
11.2;12.8494;False;1
11.24;12.8525;False;1
11.28;12.8662;False;1
11.32;12.8754;False;1
11.36;12.8906;False;1
11.4;12.9059;False;1
11.44;12.9272;False;1
11.48;12.9532;False;1
11.52;12.9807;False;1
11.56;12.9929;False;1
11.6;13.0051;False;1
11.64;13.0112;False;1
11.68;13.0264;False;1
11.72;13.0356;False;1
11.76;13.0508;False;1
11.8;13.0646;False;1
11.84;13.0783;True;1
11.88;13.0905;True;1
11.92;13.0905;True;1
11.96;13.0981;True;1
12.0;13.1256;True;1
12.04;13.1546;True;1
12.08;13.2004;True;1
12.12;13.179;True;1
12.16;13.1836;True;1
12.2;13.1943;True;1
12.24;13.2004;True;1
12.28;13.208;True;1
12.32;13.2156;True;1
12.36;13.2248;True;1
12.4;13.2217;True;1
12.44;13.2294;True;1
12.48;13.2431;True;1
12.52;13.2492;True;1
12.56;13.2507;True;1
12.6;13.2584;True;1
12.64;13.2629;True;1
12.68;13.2675;True;1
12.72;13.2736;True;1
12.76;13.2736;True;1
12.8;13.2751;True;1
12.84;13.2721;True;1
12.88;13.2706;True;1
12.92;13.2721;True;1
12.96;13.2675;True;1
13.0;13.269;True;1
13.04;13.2629;True;1
13.08;13.2599;True;1
13.12;13.2568;True;1
13.16;13.2385;True;1
13.2;13.2446;True;1
13.24;13.2446;True;1
13.28;13.2385;True;1
13.32;13.2294;True;1
13.36;13.2248;True;1
13.4;13.2187;True;1
13.44;13.2156;True;1
13.48;13.2095;True;1
13.52;13.2019;True;1
13.56;13.1958;True;1
13.6;13.1897;True;1
13.64;13.1836;True;1
13.68;13.1744;True;1
13.72;13.1683;True;1
13.76;13.1622;True;1
13.8;13.1561;True;1
13.84;13.1454;False;1
13.88;13.1393;False;1
13.92;13.1256;False;1
13.96;13.1256;False;1
14.0;13.118;False;1
14.04;13.1134;False;1
14.08;13.1058;False;1
14.12;13.0981;False;1
14.16;13.089;False;1
14.2;13.0829;False;1
14.24;13.0783;False;1
14.28;13.0722;False;1
14.32;13.0661;False;1
14.36;13.06;False;1
14.4;13.0539;False;1
14.44;13.0463;False;1
14.48;13.0402;False;1
14.52;13.0341;False;1
14.56;13.031;False;1
14.6;13.0264;False;1
14.64;13.0157;False;1
14.68;13.0142;False;1
14.72;13.0081;False;1
14.76;12.9868;False;1
14.8;12.9974;False;1
14.84;12.9944;False;1
14.88;12.9959;False;1
14.92;12.9913;False;1
14.96;12.9852;False;1
15.0;12.9837;False;1
15.04;12.9837;False;1
15.08;12.9822;False;1
15.12;12.9791;False;1
15.16;12.9807;False;1
15.2;12.9822;False;1
15.24;12.9837;False;1
15.28;12.9883;False;1
15.32;12.9944;False;1
15.36;13.002;True;1
15.4;13.0081;True;1
15.44;13.0142;True;1
15.48;13.0249;True;1
15.52;13.0325;True;1
15.56;13.028;True;1
15.6;13.0463;True;1
15.64;13.0569;True;1
15.68;13.0676;True;1
15.72;13.0722;True;1
15.76;13.0798;True;1
15.8;13.0844;True;1
15.84;13.0981;True;1
15.88;13.1073;True;1
15.92;13.1134;True;1
15.96;13.121;True;1
16.0;13.1271;True;1
16.04;13.1332;True;1
16.08;13.1393;True;1
16.12;13.1454;True;1
16.16;13.1485;True;1
16.2;13.15;True;1
16.24;13.1516;True;1
16.28;13.1546;True;1
16.32;13.1424;True;1
16.36;13.1531;True;1
16.4;13.1546;True;1
16.44;13.1516;True;1
16.48;13.15;True;1
16.52;13.1454;True;1
16.56;13.1424;True;1
16.6;13.1424;True;1
16.64;13.1424;True;1
16.68;13.1409;True;1
16.72;13.1363;True;1
16.76;13.1348;True;1
16.8;13.1271;True;1
16.84;13.1226;True;1
16.88;13.1195;True;1
16.92;13.1165;True;1
16.96;13.1088;True;1
17.0;13.1012;True;1
17.04;13.0905;True;1
17.08;13.092;True;1
17.12;13.0829;True;1
17.16;13.0798;True;1
17.2;13.0722;True;1
17.24;13.0646;True;1
17.28;13.0554;True;1
17.32;13.0508;True;1
17.36;13.0478;False;1
17.4;13.0417;False;1
17.44;13.0341;False;1
17.48;13.0325;False;1
17.52;13.028;False;1
17.56;13.0173;False;1
17.6;13.0157;False;1
17.64;13.0081;False;1
17.68;13.0035;False;1
17.72;12.9974;False;1
17.76;12.9868;False;1
17.8;12.9822;False;1
17.84;12.9807;False;1
17.88;12.9761;False;1
17.92;12.97;False;1
17.96;12.9639;False;1
18.0;12.9562;False;1
18.04;12.9578;False;1
18.08;12.9532;False;1
18.12;12.9486;False;1
18.16;12.941;False;1
18.2;12.9379;False;1
18.24;12.9333;False;1
18.28;12.9303;False;1
18.32;12.9242;False;1
18.36;12.9196;False;1
18.4;12.9181;False;1
18.44;12.912;False;1
18.48;12.912;False;1
18.52;12.912;False;1
18.56;12.9074;False;1
18.6;12.9059;False;1
18.64;12.9044;False;1
18.68;12.8998;False;1
18.72;12.8983;False;1
18.76;12.8937;False;1
18.8;12.8891;False;1
18.84;12.886;False;1
18.88;12.8738;False;1
18.92;12.8723;False;1
18.96;12.886;False;1
19.0;12.8891;False;1
19.04;12.8784;False;1
19.08;12.8708;False;1
19.12;12.8662;False;1
19.16;12.854;False;1
19.2;12.8555;False;1
19.24;12.8586;False;1
19.28;12.8555;False;1
19.32;12.851;False;1
19.36;12.851;False;1
19.4;12.8494;False;1
19.44;12.8525;False;1
19.48;12.8601;False;1
19.52;12.8616;False;1
19.56;12.8555;False;1
19.6;12.8555;False;1
19.64;12.9257;False;1
19.68;12.8967;False;1
19.72;12.886;False;1
19.76;12.883;False;1
19.8;12.8845;False;1
19.84;12.883;False;1
19.88;12.886;False;1
19.92;12.8845;False;1
19.96;12.8815;False;1
20.0;12.8876;False;1
20.04;12.8906;False;1
20.08;12.8922;False;1
20.12;12.8937;False;1
20.16;12.8952;False;1
20.2;12.8952;False;1
20.24;12.9013;True;1
20.28;12.9089;True;1
20.32;12.9105;True;1
20.36;12.9135;True;1
20.4;12.9181;True;1
20.44;12.9211;True;1
20.48;12.9242;True;1
20.52;12.9288;True;1
20.56;12.9318;True;1
20.6;12.9364;True;1
20.64;12.9379;True;1
20.68;12.9379;True;1
20.72;12.9395;True;1
20.76;12.9395;True;1
20.8;12.9349;True;1
20.84;12.941;True;1
20.88;12.941;True;1
20.92;12.9425;True;1
20.96;12.9471;True;1
21.0;12.9486;True;1
21.04;12.9486;True;1
21.08;12.9486;True;1
21.12;12.9547;True;1
21.16;12.9517;True;1
21.2;12.9517;True;1
21.24;12.9547;True;1
21.28;12.9532;True;1
21.32;12.9517;True;1
21.36;12.9471;True;1
21.4;12.944;True;1
21.44;12.9318;True;1
21.48;12.9059;True;1
21.52;12.8983;True;1
21.56;12.9181;True;1
21.6;12.9318;True;1
21.64;12.941;True;1
21.68;12.9379;True;1
21.72;12.9776;True;1
21.76;12.973;True;1
21.8;12.9562;True;1
21.84;12.9517;True;1
21.88;12.9456;True;1
21.92;12.9425;True;1
21.96;12.9456;True;1
22.0;12.9532;True;1
22.04;12.9532;True;1
22.08;12.9547;True;1
22.12;12.9517;True;1
22.16;12.9532;True;1
22.2;12.9471;True;1
22.24;12.9349;True;1
22.28;12.9349;True;1
22.32;12.9318;True;1
22.36;12.9272;True;1
22.4;12.9318;True;1
22.44;12.9288;True;1
22.48;12.9257;True;1
22.52;12.9349;True;1
22.56;12.9486;True;1
22.6;12.97;True;1
22.64;12.9623;True;1
22.68;12.9639;True;1
22.72;12.9593;False;1
22.76;12.9623;False;1
22.8;12.9715;False;1
22.84;12.9715;False;1
22.88;12.97;False;1
22.92;12.9669;False;1
22.96;12.9654;False;1
23.0;12.9654;False;1
23.04;12.9745;False;1
23.08;12.9776;False;1
23.12;12.9776;True;1
23.16;12.9807;True;1
23.2;12.9852;True;1
23.24;12.9761;True;1
23.28;12.9791;True;1
23.32;12.9761;True;1
23.36;12.9776;True;1
23.4;12.9837;True;1
23.44;12.9868;True;1
23.48;12.9837;True;1
23.52;12.9883;True;1
23.56;12.9898;True;1
23.6;12.9944;True;1
23.64;12.9959;True;1
23.68;12.9959;True;1
23.72;12.9959;True;1
23.76;12.999;True;1
23.8;13.002;True;1
23.84;13.0035;True;1
23.88;13.0051;True;1
23.92;13.0066;True;1
23.96;12.9898;True;1
24.0;12.999;True;1
24.04;13.0066;True;1
24.08;13.0066;True;1
24.12;13.0035;True;1
24.16;13.002;True;1
24.2;13.0005;True;1
24.24;13.0005;True;1
24.28;13.0035;True;1
24.32;13.0005;True;1
24.36;12.9959;True;1
24.4;12.9944;True;1
24.44;12.9898;True;1
24.48;12.9883;True;1
24.52;12.9868;True;1
24.56;12.9822;True;1
24.6;12.9791;True;1
24.64;12.9684;True;1
24.68;12.9684;True;1
24.72;12.9715;True;1
