time;EDA;is_peak;classes
0.0;21.6171;0;-1
0.04;21.6248;0;-1
0.08;21.6034;0;-1
0.12;21.5988;0;-1
0.16;21.5988;0;-1
0.2;21.6003;0;-1
0.24;21.608;0;-1
0.28;21.6171;0;-1
0.32;21.6324;0;-1
0.36;21.6522;0;-1
0.4;21.6751;0;-1
0.44;21.7026;0;-1
0.48;21.7361;0;-1
0.52;21.7743;0;-1
0.56;21.817;0;-1
0.6;21.8597;0;-1
0.64;21.9345;0;-1
0.68;21.9696;0;-1
0.72;22.0261;0;-1
0.76;22.0871;0;-1
0.8;22.1527;0;-1
0.84;22.2214;0;-1
0.88;22.2931;0;-1
0.92;22.3648;0;-1
0.96;22.435;0;-1
1.0;22.5052;0;-1
1.04;22.5677;0;-1
1.08;22.6288;0;-1
1.12;22.7112;0;-1
1.16;22.7875;0;-1
1.2;22.8607;0;-1
1.24;22.9248;0;-1
1.28;22.9797;0;-1
1.32;23.0423;0;-1
1.36;23.111;0;-1
1.4;23.1842;0;-1
1.44;23.2437;0;-1
1.48;23.2986;0;-1
1.52;23.3475;0;-1
1.56;23.3826;0;-1
1.6;23.4207;0;-1
1.64;23.4634;0;-1
1.68;23.497;0;-1
1.72;23.526;0;-1
1.76;23.5489;0;-1
1.8;23.5641;0;-1
1.84;23.5855;0;-1
1.88;23.6008;0;-1
1.92;23.6328;0;-1
1.96;23.6237;0;-1
2.0;23.6313;0;-1
2.04;23.5977;0;-1
2.08;23.6038;0;1
2.12;23.6099;0;1
2.16;23.6069;0;1
2.2;23.5977;0;1
2.24;23.5687;0;1
2.28;23.5428;0;1
2.32;23.5321;0;1
2.36;23.5199;0;1
2.4;23.5046;0;1
2.44;23.4802;0;1
2.48;23.4253;0;1
2.52;23.4207;0;1
2.56;23.4177;0;1
2.6;23.3932;0;1
2.64;23.3658;0;1
2.68;23.3429;0;1
2.72;23.3414;0;1
2.76;23.3444;0;1
2.8;23.3551;0;1
2.84;23.3749;0;1
2.88;23.3414;0;1
2.92;23.3658;0;1
2.96;23.3994;0;1
3.0;23.436;0;1
3.04;23.4802;0;1
3.08;23.4924;0;1
3.12;23.5229;0;1
3.16;23.5794;0;1
3.2;23.6359;0;1
3.24;23.6862;0;1
3.28;23.7152;1;1
3.32;23.7564;1;1
3.36;23.822;1;1
3.4;23.8815;1;1
3.44;23.938;1;1
3.48;23.9716;1;1
3.52;24.0128;1;1
3.56;24.0692;1;1
3.6;24.1226;1;1
3.64;24.1516;1;1
3.68;24.1852;1;1
3.72;24.2355;1;1
3.76;24.2752;1;1
