time;EDA;is_peak;classes
0.0;12.7899;False;-1
0.04;12.8113;False;-1
0.08;12.8265;False;-1
0.12;12.8387;False;-1
0.16;12.8479;False;-1
0.2;12.8571;False;-1
0.24;12.8662;False;-1
0.28;12.8738;False;-1
0.32;12.8754;False;-1
0.36;12.8784;False;-1
0.4;12.8876;False;-1
0.44;12.8784;False;-1
0.48;12.8723;False;-1
0.52;12.8723;False;-1
0.56;12.8662;False;-1
0.6;12.8632;False;-1
0.64;12.8616;False;-1
0.68;12.851;False;-1
0.72;12.8387;False;-1
0.76;12.8235;False;-1
0.8;12.8082;False;-1
0.84;12.7884;False;-1
0.88;12.767;False;-1
0.92;12.7426;False;-1
0.96;12.7167;False;-1
1.0;12.6907;False;-1
1.04;12.6709;False;-1
1.08;12.6465;False;-1
1.12;12.6205;False;-1
1.16;12.6007;False;-1
1.2;12.5854;False;-1
1.24;12.5717;False;-1
1.28;12.5702;False;-1
1.32;12.5732;False;-1
1.36;12.5839;False;-1
1.4;12.6022;False;-1
1.44;12.6266;False;-1
1.48;12.6572;False;-1
1.52;12.6938;False;-1
1.56;12.7411;False;-1
1.6;12.7884;False;-1
1.64;12.8387;False;-1
1.68;12.8922;False;-1
1.72;12.9547;True;-1
1.76;13.0066;True;-1
1.8;13.0692;True;0
1.84;13.1302;True;0
1.88;13.1912;True;0
1.92;13.2492;True;0
1.96;13.3102;True;0
2.0;13.3728;True;0
2.04;13.4232;True;0
2.08;13.4674;True;0
2.12;13.5071;True;0
2.16;13.5437;True;0
2.2;13.5773;True;0
2.24;13.6093;True;0
2.28;13.6307;True;0
2.32;13.649;True;0
2.36;13.6673;True;0
2.4;13.6948;True;0
2.44;13.6948;True;0
2.48;13.7039;True;0
2.52;13.707;True;0
2.56;13.71;True;0
2.6;13.7207;True;0
2.64;13.7344;True;0
2.68;13.7436;True;0
2.72;13.7405;True;0
2.76;13.7283;True;0
2.8;13.7192;True;0
2.84;13.7054;True;0
2.88;13.6932;True;0
2.92;13.6841;True;0
2.96;13.6749;True;0
3.0;13.6612;True;1
3.04;13.6414;True;1
3.08;13.623;True;1
3.12;13.6093;True;1
3.16;13.5818;True;1
3.2;13.5574;True;1
3.24;13.533;True;1
