time;EDA;is_peak;classes
0.0;7.5104;0;-1
0.04;7.5089;0;-1
0.08;7.5058;0;-1
0.12;7.5073;0;-1
0.16;7.5058;0;-1
0.2;7.5043;0;-1
0.24;7.5027;0;-1
0.28;7.5012;0;-1
0.32;7.5012;0;-1
0.36;7.4997;0;-1
0.4;7.4951;0;-1
0.44;7.4905;0;-1
0.48;7.4921;0;-1
0.52;7.489;0;-1
0.56;7.4844;0;-1
0.6;7.4829;0;-1
0.64;7.4783;0;-1
0.68;7.4768;0;-1
0.72;7.4722;0;-1
0.76;7.4692;0;-1
0.8;7.4677;0;-1
0.84;7.4646;0;-1
0.88;7.46;0;-1
0.92;7.457;0;-1
0.96;7.4554;0;-1
1.0;7.4524;0;-1
1.04;7.4509;0;-1
1.08;7.4463;0;-1
1.12;7.4463;0;-1
1.16;7.4463;0;-1
1.2;7.4448;0;-1
1.24;7.4463;0;-1
1.28;7.4478;0;-1
1.32;7.4493;0;-1
1.36;7.4509;0;-1
1.4;7.4478;0;-1
1.44;7.4539;0;-1
1.48;7.4585;0;-1
1.52;7.46;0;-1
1.56;7.4631;0;-1
1.6;7.4677;0;-1
1.64;7.4722;0;-1
1.68;7.4768;0;-1
1.72;7.4814;0;-1
1.76;7.4844;0;-1
1.8;7.489;0;-1
1.84;7.4936;0;-1
1.88;7.4966;0;-1
1.92;7.4997;1;-1
1.96;7.5043;1;-1
2.0;7.5073;1;-1
2.04;7.5073;1;-1
2.08;7.5104;1;-1
2.12;7.5211;1;-1
2.16;7.515;1;-1
2.2;7.5165;1;-1
2.24;7.518;1;-1
2.28;7.5195;1;-1
2.32;7.5226;1;-1
2.36;7.5241;1;-1
2.4;7.5226;1;-1
2.44;7.5256;1;-1
2.48;7.5272;1;-1
2.52;7.5287;1;-1
2.56;7.5287;1;-1
2.6;7.5287;1;-1
2.64;7.5256;1;-1
2.68;7.5272;1;-1
2.72;7.5287;1;-1
2.76;7.5302;1;-1
2.8;7.5287;1;-1
2.84;7.5272;1;-1
2.88;7.5317;1;-1
2.92;7.5256;1;-1
2.96;7.5241;1;-1
3.0;7.5241;1;-1
3.04;7.5226;1;-1
3.08;7.5226;1;-1
3.12;7.5211;1;-1
3.16;7.5211;1;-1
3.2;7.5195;1;-1
3.24;7.515;1;-1
3.28;7.5165;1;-1
3.32;7.515;1;-1
3.36;7.5134;1;-1
3.4;7.5134;1;-1
3.44;7.5104;1;-1
3.48;7.5073;1;-1
3.52;7.5073;1;-1
3.56;7.5043;1;-1
3.6;7.4997;1;-1
3.64;7.4982;1;-1
3.68;7.4966;1;1
3.72;7.4936;1;1
3.76;7.4921;1;1
3.8;7.489;1;1
3.84;7.4875;1;1
3.88;7.4829;1;1
3.92;7.4829;0;1
3.96;7.4799;0;1
4.0;7.4783;0;1
4.04;7.4768;0;1
4.08;7.4753;0;1
4.12;7.4753;0;1
4.16;7.4722;0;1
4.2;7.4692;0;1
4.24;7.4707;0;1
4.28;7.4722;0;1
4.32;7.4692;0;1
4.36;7.4707;0;1
4.4;7.4692;0;1
4.44;7.4753;0;1
4.48;7.4707;0;1
4.52;7.4707;0;1
4.56;7.4692;0;1
4.6;7.4738;0;1
4.64;7.4707;0;1
4.68;7.4722;0;1
4.72;7.4722;0;1
4.76;7.4753;0;1
4.8;7.4768;0;1
4.84;7.4768;0;1
4.88;7.4783;0;1
4.92;7.4783;0;1
4.96;7.4814;0;1
5.0;7.4814;0;1
5.04;7.4814;0;1
5.08;7.4814;0;1
5.12;7.4814;0;1
5.16;7.4844;0;1
5.2;7.486;0;1
5.24;7.489;0;1
5.28;7.4905;0;1
5.32;7.4966;0;1
5.36;7.4997;0;1
5.4;7.4966;0;1
5.44;7.4997;0;1
5.48;7.5043;0;1
5.52;7.5058;0;1
5.56;7.5043;0;1
5.6;7.5058;0;1
5.64;7.5073;0;1
5.68;7.5073;0;1
5.72;7.5058;0;1
5.76;7.5073;0;1
5.8;7.5073;0;1
5.84;7.5012;0;1
5.88;7.5027;0;1
5.92;7.5073;0;1
5.96;7.5089;0;1
6.0;7.5089;0;1
6.04;7.5073;0;1
6.08;7.5089;0;1
6.12;7.5089;0;1
6.16;7.5119;0;1
6.2;7.5119;0;1
6.24;7.5134;0;1
6.28;7.5134;0;1
6.32;7.5119;0;1
6.36;7.5104;0;1
6.4;7.5089;0;1
6.44;7.5089;0;1
6.48;7.5104;0;1
6.52;7.5089;0;1
6.56;7.5134;0;1
6.6;7.5134;0;1
6.64;7.515;0;1
6.68;7.515;0;1
6.72;7.5134;0;1
6.76;7.5134;0;1
6.8;7.5134;0;1
6.84;7.5134;0;1
6.88;7.518;0;1
6.92;7.5211;0;1
6.96;7.5211;0;1
7.0;7.5211;0;1
7.04;7.5195;0;1
7.08;7.5211;0;1
7.12;7.5165;0;1
7.16;7.5195;0;1
7.2;7.5211;0;1
7.24;7.5241;0;1
7.28;7.5287;0;1
7.32;7.5287;0;1
7.36;7.5287;0;1
7.4;7.5333;0;1
7.44;7.5333;0;1
7.48;7.5348;0;1
7.52;7.5455;0;1
7.56;7.5485;0;1
7.6;7.55;0;1
7.64;7.5577;0;1
7.68;7.5638;0;1
7.72;7.5638;0;1
7.76;7.5653;0;1
