time;EDA;is_peak;classes
0.0;11.7386;0;-1
0.04;11.734;0;-1
0.08;11.734;0;-1
0.12;11.7355;0;-1
0.16;11.7325;0;-1
0.2;11.731;0;-1
0.24;11.7279;0;-1
0.28;11.7279;0;-1
0.32;11.7279;0;-1
0.36;11.7249;0;-1
0.4;11.7233;0;-1
0.44;11.7203;0;-1
0.48;11.7172;0;-1
0.52;11.7188;0;-1
0.56;11.7157;0;-1
0.6;11.7142;0;-1
0.64;11.7111;0;-1
0.68;11.7096;0;-1
0.72;11.7081;0;-1
0.76;11.705;0;-1
0.8;11.7035;0;-1
0.84;11.7004;0;-1
0.88;11.7004;0;-1
0.92;11.7004;0;-1
0.96;11.6974;0;-1
1.0;11.6974;0;-1
1.04;11.705;0;-1
1.08;11.6913;0;-1
1.12;11.6913;0;-1
1.16;11.6928;0;-1
1.2;11.6913;0;-1
1.24;11.6882;0;-1
1.28;11.6882;0;-1
1.32;11.6882;0;-1
1.36;11.6867;0;-1
1.4;11.6821;0;-1
1.44;11.6791;0;-1
1.48;11.6791;0;-1
1.52;11.6776;0;-1
1.56;11.6776;0;-1
1.6;11.676;0;-1
1.64;11.6745;0;-1
1.68;11.6714;0;-1
1.72;11.6714;0;-1
1.76;11.6669;0;-1
1.8;11.6669;0;-1
1.84;11.6669;0;-1
1.88;11.6638;0;-1
1.92;11.6608;0;-1
1.96;11.6714;0;-1
2.0;11.6562;0;-1
2.04;11.6577;0;-1
2.08;11.6577;0;-1
2.12;11.6562;0;-1
2.16;11.6562;0;-1
2.2;11.6562;0;-1
2.24;11.6531;0;-1
2.28;11.6501;0;-1
2.32;11.6486;0;-1
2.36;11.6486;0;-1
2.4;11.6455;0;-1
2.44;11.6455;0;-1
2.48;11.6455;0;-1
2.52;11.6425;0;-1
2.56;11.6409;0;-1
2.6;11.6409;0;-1
2.64;11.6379;0;-1
2.68;11.6379;0;-1
2.72;11.6364;0;-1
2.76;11.6379;0;-1
2.8;11.6333;0;-1
2.84;11.6333;0;-1
2.88;11.6333;0;-1
2.92;11.6272;0;-1
2.96;11.6287;0;-1
3.0;11.6272;0;-1
3.04;11.6287;0;-1
3.08;11.6272;0;-1
3.12;11.6257;0;-1
3.16;11.6257;0;-1
3.2;11.6257;0;-1
3.24;11.6241;0;-1
3.28;11.6241;0;-1
3.32;11.6211;0;-1
3.36;11.6226;0;-1
3.4;11.6196;0;-1
3.44;11.6226;0;-1
3.48;11.6211;0;-1
3.52;11.6211;0;-1
3.56;11.6196;0;-1
3.6;11.6211;0;-1
3.64;11.6211;0;-1
3.68;11.6196;0;-1
3.72;11.6165;0;-1
3.76;11.6165;0;-1
3.8;11.6211;0;-1
3.84;11.615;0;-1
3.88;11.618;0;-1
3.92;11.618;0;-1
3.96;11.6226;0;-1
4.0;11.6226;0;-1
4.04;11.6257;0;-1
4.08;11.6302;0;-1
4.12;11.6272;0;-1
4.16;11.6272;0;-1
4.2;11.6241;0;-1
4.24;11.6257;0;-1
4.28;11.6196;0;-1
4.32;11.6226;0;-1
4.36;11.6241;0;-1
4.4;11.6241;0;-1
4.44;11.6302;0;-1
4.48;11.6318;0;-1
4.52;11.6379;0;-1
4.56;11.644;0;-1
4.6;11.644;0;-1
4.64;11.6455;0;-1
4.68;11.644;0;-1
4.72;11.6516;0;-1
4.76;11.644;0;-1
4.8;11.647;0;-1
4.84;11.647;0;-1
4.88;11.647;0;-1
4.92;11.6486;0;-1
4.96;11.6501;0;-1
5.0;11.6486;0;-1
5.04;11.6486;0;-1
5.08;11.644;0;-1
5.12;11.6379;0;-1
5.16;11.6379;0;-1
5.2;11.6379;0;-1
5.24;11.6379;0;-1
5.28;11.6379;0;-1
5.32;11.6409;0;-1
5.36;11.6455;0;-1
5.4;11.6486;0;-1
5.44;11.6531;0;-1
5.48;11.6577;0;-1
5.52;11.6638;0;-1
5.56;11.6684;0;-1
5.6;11.673;0;-1
5.64;11.6898;0;-1
5.68;11.6821;0;-1
5.72;11.6943;0;-1
5.76;11.7035;0;-1
5.8;11.7157;0;-1
5.84;11.7249;0;-1
5.88;11.7355;0;-1
5.92;11.7462;0;-1
5.96;11.7538;0;-1
6.0;11.7645;0;-1
6.04;11.7767;0;-1
6.08;11.7889;0;-1
6.12;11.8042;0;-1
