time;EDA;is_peak;classes
0.0;10.1746;False;-1
0.04;10.1669;False;-1
0.08;10.1669;False;-1
0.12;10.1654;False;-1
0.16;10.1669;False;-1
0.2;10.1639;False;-1
0.24;10.1608;False;-1
0.28;10.1608;False;-1
0.32;10.1563;False;-1
0.36;10.1501;False;-1
0.4;10.144;False;-1
0.44;10.1395;False;-1
0.48;10.1349;False;-1
0.52;10.1318;False;-1
0.56;10.1273;False;-1
0.6;10.1212;False;-1
0.64;10.1151;False;-1
0.68;10.112;False;-1
0.72;10.1059;False;-1
0.76;10.1059;False;-1
0.8;10.0983;False;-1
0.84;10.0922;False;-1
0.88;10.0891;False;-1
0.92;10.083;False;-1
0.96;10.0784;False;-1
1.0;10.0739;False;-1
1.04;10.0662;False;-1
1.08;10.0586;False;-1
1.12;10.054;False;-1
1.16;10.0479;False;-1
1.2;10.0372;False;-1
1.24;10.0357;False;-1
1.28;10.0311;False;-1
1.32;10.022;False;-1
1.36;10.0189;False;-1
1.4;10.0128;False;-1
1.44;10.0052;False;-1
1.48;10.0006;False;-1
1.52;9.993;False;-1
1.56;9.9869;False;-1
1.6;9.9777;False;-1
1.64;9.9716;False;-1
1.68;9.9655;False;-1
1.72;9.9594;False;-1
1.76;9.9518;False;0
1.8;9.9472;False;0
1.84;9.9426;False;0
1.88;9.938;False;0
1.92;9.9319;False;0
1.96;9.9258;False;0
2.0;9.9167;False;0
2.04;9.9106;False;0
2.08;9.9045;False;0
2.12;9.8984;False;0
2.16;9.8938;False;0
2.2;9.8892;False;0
2.24;9.8846;False;0
2.28;9.877;False;0
2.32;9.8724;False;0
2.36;9.8663;False;0
2.4;9.8633;False;0
2.44;9.8587;False;0
2.48;9.8572;False;0
2.52;9.8541;False;0
2.56;9.8511;False;0
2.6;9.8511;False;0
2.64;9.8465;False;0
2.68;9.848;False;0
2.72;9.848;False;0
2.76;9.8511;False;0
2.8;9.8526;False;0
2.84;9.8557;False;0
2.88;9.8618;False;0
2.92;9.8663;False;0
2.96;9.874;False;0
3.0;9.8801;False;0
3.04;9.8923;False;0
3.08;9.9014;False;0
3.12;9.9136;False;0
3.16;9.9258;False;0
3.2;9.9365;False;0
3.24;9.9487;False;0
3.28;9.964;False;0
3.32;9.9792;False;0
3.36;9.9945;False;0
3.4;10.0113;False;0
3.44;10.0266;False;0
3.48;10.0433;False;0
3.52;10.0616;False;0
3.56;10.08;False;0
3.6;10.0967;False;0
3.64;10.1166;False;1
3.68;10.1334;False;1
3.72;10.1532;False;1
3.76;10.1669;False;1
3.8;10.1852;False;1
3.84;10.2051;False;1
3.88;10.2264;False;1
3.92;10.2463;False;1
3.96;10.2661;False;0
4.0;10.2798;False;0
4.04;10.3027;False;0
4.08;10.3302;False;0
4.12;10.3531;False;0
4.16;10.3745;True;0
4.2;10.3973;True;0
4.24;10.4202;True;0
4.28;10.4385;True;0
4.32;10.4553;True;0
4.36;10.4721;True;0
4.4;10.4858;True;0
4.44;10.498;True;0
4.48;10.5133;True;0
4.52;10.527;True;0
4.56;10.5377;True;0
4.6;10.5484;True;1
4.64;10.5576;True;1
4.68;10.5652;True;1
4.72;10.5743;True;1
4.76;10.5789;True;1
4.8;10.585;True;1
4.84;10.5881;True;1
4.88;10.5942;True;1
4.92;10.5988;True;1
4.96;10.6018;True;0
5.0;10.6049;True;0
5.04;10.6094;True;0
5.08;10.6094;True;0
5.12;10.614;True;0
5.16;10.614;True;0
5.2;10.6125;True;0
5.24;10.614;True;0
5.28;10.614;True;0
5.32;10.611;True;0
5.36;10.6064;True;0
5.4;10.6049;True;0
5.44;10.6049;True;0
5.48;10.6018;True;0
5.52;10.5972;True;0
5.56;10.5927;True;0
5.6;10.5881;True;0
5.64;10.5835;True;0
5.68;10.5804;True;0
5.72;10.5774;True;0
5.76;10.5728;True;0
5.8;10.5652;True;0
5.84;10.5606;True;0
5.88;10.5576;True;0
5.92;10.5515;True;0
5.96;10.5469;True;0
6.0;10.5392;True;0
6.04;10.5331;True;0
6.08;10.527;True;0
6.12;10.5225;True;0
6.16;10.5133;True;0
6.2;10.5072;True;0
6.24;10.4996;False;0
6.28;10.4919;False;0
6.32;10.4843;False;0
6.36;10.4752;False;0
6.4;10.4691;False;0
6.44;10.4599;False;0
6.48;10.4507;False;0
6.52;10.4431;False;0
6.56;10.434;False;0
6.6;10.4263;False;0
6.64;10.4156;False;0
6.68;10.4065;False;0
6.72;10.3989;False;0
6.76;10.3897;False;0
6.8;10.3821;False;0
6.84;10.3729;False;0
6.88;10.3668;False;0
6.92;10.3607;False;0
6.96;10.3546;False;0
7.0;10.3485;False;0
7.04;10.3409;False;0
7.08;10.3378;False;0
7.12;10.3333;False;0
7.16;10.3302;False;0
7.2;10.3287;False;0
7.24;10.3256;False;0
7.28;10.3271;False;0
7.32;10.3226;False;0
7.36;10.3241;False;0
7.4;10.3241;False;0
7.44;10.3271;False;0
7.48;10.3287;False;0
7.52;10.3317;False;0
7.56;10.3363;False;0
7.6;10.3394;False;0
7.64;10.3439;False;0
7.68;10.347;False;0
7.72;10.3531;False;0
7.76;10.3577;False;0
7.8;10.3622;False;0
7.84;10.3699;False;0
7.88;10.3699;False;0
7.92;10.379;False;0
7.96;10.3806;False;0
8.0;10.3836;False;0
8.04;10.3882;False;0
8.08;10.3943;False;0
8.12;10.3973;False;0
8.16;10.3989;False;0
8.2;10.4019;False;0
8.24;10.405;False;0
8.28;10.408;False;0
8.32;10.408;False;0
8.36;10.4095;False;0
8.4;10.4095;False;0
8.44;10.4095;False;0
8.48;10.4111;False;0
8.52;10.4111;False;0
8.56;10.4111;False;0
8.6;10.4111;False;0
8.64;10.4095;False;0
8.68;10.4095;False;0
8.72;10.4111;False;0
8.76;10.4141;False;0
8.8;10.4187;False;0
8.84;10.4263;False;0
8.88;10.4294;False;0
8.92;10.434;False;0
8.96;10.4324;False;0
9.0;10.4385;False;0
9.04;10.4446;False;0
9.08;10.4477;False;0
9.12;10.4523;False;0
9.16;10.4553;False;0
9.2;10.4599;False;0
9.24;10.4645;False;0
9.28;10.4691;False;0
9.32;10.4782;False;0
9.36;10.4889;False;0
9.4;10.498;False;0
9.44;10.5118;False;0
9.48;10.5255;False;0
9.52;10.5347;False;0
9.56;10.5499;False;0
9.6;10.5621;False;0
9.64;10.5804;False;0
9.68;10.5972;False;0
9.72;10.6064;False;0
9.76;10.6216;False;0
9.8;10.6445;False;0
9.84;10.6644;False;0
9.88;10.6888;False;0
9.92;10.7117;True;0
9.96;10.7285;True;0
10.0;10.7422;True;0
10.04;10.7544;True;0
