time;EDA;is_peak;classes
0.0;19.7113;0;0
0.04;19.7159;0;0
0.08;19.7403;0;0
0.12;19.751;0;0
0.16;19.7632;0;0
0.2;19.7769;0;0
0.24;19.7876;0;0
0.28;19.8029;0;0
0.32;19.8212;0;0
0.36;19.8303;0;0
0.4;19.8441;0;0
0.44;19.8547;0;0
0.48;19.8669;0;0
0.52;19.8761;0;0
0.56;19.8898;0;0
0.6;19.902;0;0
0.64;19.9142;0;1
0.68;19.9249;0;1
0.72;19.9417;0;1
0.76;19.9493;0;1
0.8;19.9585;0;0
0.84;19.9692;0;0
0.88;20.0409;0;0
0.92;19.9951;0;0
0.96;20.0043;0;0
1.0;20.018;0;0
1.04;20.0241;0;0
1.08;20.0363;0;0
1.12;20.0485;0;0
1.16;20.0592;0;0
1.2;20.0668;0;0
1.24;20.0729;0;0
1.28;20.0806;0;0
1.32;20.0897;0;0
1.36;20.0974;0;0
1.4;20.1035;0;0
1.44;20.1111;0;0
1.48;20.1187;0;0
1.52;20.1263;0;0
1.56;20.1263;0;0
1.6;20.1309;0;0
1.64;20.1309;0;0
1.68;20.1675;0;0
1.72;20.1385;0;0
1.76;20.1431;0;0
1.8;20.1431;0;0
1.84;20.1431;0;0
1.88;20.1477;0;0
1.92;20.1523;0;0
1.96;20.1492;0;0
2.0;20.1477;0;0
2.04;20.1492;0;0
2.08;20.1431;0;0
2.12;20.1431;0;0
2.16;20.1401;0;0
2.2;20.1355;0;0
2.24;20.1309;0;0
2.28;20.1263;0;0
2.32;20.1233;0;0
2.36;20.1157;0;0
2.4;20.108;0;0
2.44;20.1035;0;0
2.48;20.1569;0;0
2.52;20.0943;0;0
2.56;20.0897;0;0
2.6;20.0821;0;0
2.64;20.0806;0;0
2.68;20.0729;0;0
2.72;20.0729;0;0
2.76;20.0699;0;0
2.8;20.0653;0;0
2.84;20.0653;0;0
2.88;20.0607;0;0
2.92;20.0638;0;0
2.96;20.0668;0;0
3.0;20.0653;0;0
3.04;20.0684;0;0
3.08;20.0714;0;0
3.12;20.0775;1;0
3.16;20.0867;1;0
3.2;20.0867;1;0
3.24;20.0912;1;0
3.28;20.0912;1;0
3.32;20.1675;1;0
3.36;20.1096;1;0
3.4;20.1126;1;0
3.44;20.1202;1;0
3.48;20.1233;1;0
3.52;20.1263;1;0
3.56;20.1355;1;0
3.6;20.137;1;0
3.64;20.137;1;0
3.68;20.1447;1;0
3.72;20.1462;1;0
3.76;20.1477;1;0
3.8;20.1508;1;0
3.84;20.1538;1;0
3.88;20.1553;1;0
3.92;20.166;1;0
3.96;20.1706;1;0
4.0;20.1645;1;0
4.04;20.166;1;0
4.08;20.1584;1;1
4.12;20.2057;1;1
4.16;20.166;1;1
4.2;20.1691;1;1
4.24;20.1645;1;1
4.28;20.1675;1;1
4.32;20.1691;1;1
4.36;20.1675;1;1
4.4;20.1645;1;1
4.44;20.1614;1;1
4.48;20.1645;1;1
4.52;20.1569;1;1
4.56;20.1538;1;1
4.6;20.1447;1;1
4.64;20.1492;1;1
4.68;20.1401;1;1
4.72;20.1477;1;1
4.76;20.1263;1;1
4.8;20.1172;1;1
4.84;20.1126;1;1
4.88;20.1706;1;1
4.92;20.1019;1;1
4.96;20.0836;1;1
5.0;20.079;1;1
5.04;20.0668;1;1
5.08;20.0577;1;1
5.12;20.0546;0;1
5.16;20.0409;0;1
5.2;20.0302;0;1
5.24;20.018;0;1
5.28;20.0089;0;1
5.32;20.0012;0;1
5.36;19.9921;0;1
5.4;19.986;0;1
5.44;19.9814;0;1
5.48;19.9799;0;1
5.52;19.9677;0;1
5.56;19.9646;0;1
5.6;19.9539;0;1
5.64;20.0043;0;1
5.68;19.9631;0;1
5.72;19.9707;0;1
5.76;19.9783;0;1
5.8;19.9875;0;1
5.84;19.9997;0;1
5.88;20.0165;0;1
5.92;20.0256;0;1
5.96;20.0394;0;1
6.0;20.0562;0;1
6.04;20.076;0;1
6.08;20.0958;0;1
6.12;20.1187;0;1
6.16;20.1431;0;1
6.2;20.1691;0;1
6.24;20.195;0;1
6.28;20.2179;0;1
6.32;20.2423;0;1
6.36;20.2698;0;1
6.4;20.2927;0;1
6.44;20.3262;0;1
6.48;20.3552;0;1
6.52;20.3842;0;1
6.56;20.4102;0;1
6.6;20.4422;0;1
6.64;20.4697;0;1
6.68;20.4941;0;1
6.72;20.5215;0;1
6.76;20.5475;0;1
6.8;20.5765;0;1
6.84;20.6024;0;1
6.88;20.6253;0;1
6.92;20.6543;0;1
6.96;20.6848;0;1
7.0;20.6985;0;1
7.04;20.7245;0;1
7.08;20.7382;0;1
7.12;20.7901;0;1
7.16;20.7825;0;1
7.2;20.8023;0;1
7.24;20.8191;0;1
7.28;20.8374;0;1
7.32;20.8557;0;1
7.36;20.8755;0;1
7.4;20.8847;0;1
7.44;20.9;0;1
7.48;20.9137;0;1
7.52;20.9259;1;1
7.56;20.9351;1;1
7.6;20.9473;1;1
7.64;20.9595;1;1
7.68;20.9671;1;1
7.72;20.9732;1;1
7.76;20.9778;1;1
7.8;21.0114;1;1
7.84;20.9869;1;1
7.88;21.0007;1;1
7.92;21.0068;1;1
7.96;21.0159;1;1
8.0;21.0205;1;1
8.04;21.0266;1;1
8.08;21.0342;1;1
8.12;21.0388;1;1
8.16;21.0434;1;1
8.2;21.0495;1;1
8.24;21.0556;1;1
8.28;21.0632;1;1
8.32;21.0663;1;1
8.36;21.0785;1;1
8.4;21.0739;1;1
8.44;21.077;1;1
8.48;21.0754;1;1
8.52;21.0999;1;1
8.56;21.0831;1;1
8.6;21.0861;1;1
8.64;21.0861;1;1
8.68;21.0922;1;1
8.72;21.0922;1;1
8.76;21.0999;1;1
8.8;21.0983;1;1
8.84;21.0999;1;1
8.88;21.0983;1;1
8.92;21.0983;1;1
8.96;21.0938;1;1
9.0;21.0922;1;1
9.04;21.0968;1;1
9.08;21.0876;1;1
9.12;21.0815;1;1
9.16;21.0739;1;1
9.2;21.1334;1;1
9.24;21.0648;1;1
9.28;21.0541;1;1
9.32;21.048;1;1
9.36;21.0419;1;1
9.4;21.0327;1;1
9.44;21.0266;1;1
9.48;21.0175;1;1
9.52;21.0022;0;1
9.56;20.993;0;1
9.6;20.9824;0;1
9.64;20.9671;0;1
9.68;20.9503;0;1
