time;EDA;is_peak;classes
0.0;33.107;False;-1
0.04;33.0826;False;-1
0.08;33.0536;False;-1
0.12;33.0368;False;-1
0.16;33.0124;False;-1
0.2;32.9788;False;-1
0.24;32.9437;False;-1
0.28;32.9086;False;-1
0.32;32.8766;False;-1
0.36;32.843;False;-1
0.4;32.8125;False;-1
0.44;32.7911;False;-1
0.48;32.7744;False;-1
0.52;32.7469;False;-1
0.56;32.724;False;-1
0.6;32.7347;False;-1
0.64;32.6904;False;-1
0.68;32.6782;False;-1
0.72;32.6599;False;-1
0.76;32.6477;False;-1
0.8;32.6416;False;-1
0.84;32.6401;False;-1
0.88;32.6263;False;-1
0.92;32.6141;False;-1
0.96;32.6019;False;-1
1.0;32.5867;False;-1
1.04;32.5745;False;-1
1.08;32.5607;False;-1
1.12;32.5455;False;-1
1.16;32.5333;False;-1
1.2;32.5134;False;-1
1.24;32.4997;False;-1
1.28;32.5195;False;-1
1.32;32.4722;False;-1
1.36;32.4585;False;-1
1.4;32.4478;False;-1
1.44;32.4387;False;-1
1.48;32.4326;False;-1
1.52;32.428;False;-1
1.56;32.4188;False;-1
1.6;32.4158;False;-1
1.64;32.4097;False;-1
1.68;32.4173;False;-1
1.72;32.4234;False;-1
1.76;32.4341;False;0
1.8;32.4448;False;0
1.84;32.4554;False;0
1.88;32.4677;False;0
1.92;32.4829;False;0
1.96;32.5104;False;0
2.0;32.5394;False;0
2.04;32.5806;True;0
2.08;32.6324;True;0
2.12;32.7057;True;0
2.16;32.7942;True;0
2.2;32.8903;True;0
2.24;32.9742;True;0
2.28;33.0643;True;0
2.32;33.1543;True;0
2.36;33.2428;True;0
2.4;33.3328;True;0
2.44;33.4229;True;0
2.48;33.5114;True;0
2.52;33.5922;True;0
2.56;33.6716;True;0
2.6;33.7784;True;0
2.64;33.815;True;0
2.68;33.8806;True;0
2.72;33.9401;True;0
2.76;33.9874;True;0
2.8;34.0286;True;0
2.84;34.0668;True;0
2.88;34.0866;True;0
2.92;34.0988;True;0
2.96;34.1064;True;0
3.0;34.1156;True;0
3.04;34.1171;True;0
3.08;34.111;True;0
3.12;34.1019;True;0
3.16;34.0851;True;0
3.2;34.0668;True;0
3.24;34.0729;True;0
3.28;34.0179;True;0
3.32;33.9905;True;0
3.36;33.9569;True;0
3.4;33.9233;True;0
3.44;33.8898;True;0
3.48;33.8531;True;0
3.52;33.8074;True;0
3.56;33.7601;True;0
3.6;33.7128;True;0
3.64;33.667;True;0
3.68;33.6166;True;0
3.72;33.5724;True;0
3.76;33.5205;True;0
3.8;33.4702;True;0
3.84;33.4183;True;0
3.88;33.3984;True;0
3.92;33.3237;True;0
3.96;33.2748;True;0
4.0;33.2275;True;0
4.04;33.1787;False;0
