time;EDA;is_peak;classes
0.0;31.7551;0;-1
0.04;31.7581;0;-1
0.08;31.7612;0;-1
0.12;31.7719;0;-1
0.16;31.7749;0;-1
0.2;31.778;0;-1
0.24;31.7856;0;-1
0.28;31.7932;0;-1
0.32;31.8054;0;-1
0.36;31.8161;0;-1
0.4;31.8298;0;-1
0.44;31.8512;0;-1
0.48;31.8741;0;-1
0.52;31.9;0;-1
0.56;31.9397;0;-1
0.6;31.987;0;-1
0.64;32.0435;0;-1
0.68;32.103;0;-1
0.72;32.1503;0;-1
0.76;32.1793;0;1
0.8;32.1976;0;1
0.84;32.2144;0;1
0.88;32.2296;0;1
0.92;32.2464;0;1
0.96;32.2601;0;1
1.0;32.251;0;1
1.04;32.2357;0;1
1.08;32.2159;0;1
1.12;32.2067;0;1
1.16;32.1945;0;1
1.2;32.1884;0;1
1.24;32.1838;0;1
1.28;32.1808;0;1
1.32;32.1762;0;1
1.36;32.1838;0;1
1.4;32.1823;0;1
1.44;32.1869;0;1
1.48;32.1854;0;1
1.52;32.1823;0;1
1.56;32.1808;0;1
1.6;32.1869;0;1
1.64;32.1777;0;1
1.68;32.1732;0;1
1.72;32.1716;0;1
1.76;32.164;0;1
1.8;32.164;0;1
1.84;32.1579;0;1
1.88;32.1533;0;1
1.92;32.1472;0;1
1.96;32.1442;0;1
2.0;32.1411;0;1
2.04;32.1411;0;1
2.08;32.1564;0;1
2.12;32.1609;0;1
2.16;32.1655;0;1
2.2;32.1732;0;1
2.24;32.1808;0;1
2.28;32.1869;0;1
2.32;32.2037;0;1
2.36;32.2128;0;1
2.4;32.2281;0;1
2.44;32.2388;0;1
2.48;32.2433;0;1
2.52;32.2479;0;1
2.56;32.2647;0;1
2.6;32.2922;0;1
2.64;32.3349;0;1
2.68;32.3334;0;1
2.72;32.3242;0;1
2.76;32.2968;0;1
2.8;32.2601;0;1
2.84;32.2189;0;1
2.88;32.1869;0;1
2.92;32.1518;0;1
2.96;32.1625;0;1
3.0;32.1487;0;1
3.04;32.1533;0;1
3.08;32.1426;0;1
3.12;32.132;0;1
3.16;32.1121;0;1
3.2;32.1259;0;1
3.24;32.1289;0;1
3.28;32.1564;0;1
3.32;32.1823;0;1
3.36;32.2495;0;1
3.4;32.3364;0;1
3.44;32.3425;0;1
3.48;32.3532;0;1
3.52;32.3578;0;1
3.56;32.3807;0;1
3.6;32.4005;0;1
3.64;32.4356;0;1
3.68;32.4738;0;1
3.72;32.4966;0;1
3.76;32.5348;0;1
3.8;32.5562;0;1
3.84;32.5653;0;1
3.88;32.5729;0;1
3.92;32.576;0;1
3.96;32.5989;0;1
4.0;32.6065;0;1
4.04;32.5912;0;1
4.08;32.5699;0;1
4.12;32.5531;0;1
4.16;32.5241;0;1
4.2;32.5134;0;1
4.24;32.5119;0;1
4.28;32.4875;0;1
4.32;32.4493;0;1
4.36;32.4524;0;1
4.4;32.4646;0;1
4.44;32.4524;0;1
4.48;32.4081;0;1
4.52;32.3868;0;1
4.56;32.3807;0;1
4.6;32.37;0;1
4.64;32.3807;0;1
4.68;32.3853;0;1
4.72;32.3853;0;1
4.76;32.3929;0;1
4.8;32.3959;0;1
4.84;32.4249;0;1
4.88;32.4844;0;1
4.92;32.5302;0;1
4.96;32.5592;0;1
5.0;32.5928;0;1
5.04;32.6202;0;1
5.08;32.6477;0;1
5.12;32.6752;0;1
5.16;32.7164;0;1
5.2;32.7606;0;1
5.24;32.8003;0;1
5.28;32.8354;0;1
5.32;32.872;0;1
5.36;32.9041;0;1
5.4;32.9498;0;1
5.44;32.9895;0;1
5.48;33.0231;0;1
5.52;33.0566;0;1
5.56;33.0994;0;1
5.6;33.1436;0;1
5.64;33.1863;1;1
5.68;33.2275;1;1
5.72;33.2733;1;1
5.76;33.3237;1;1
5.8;33.3679;1;1
5.84;33.4229;1;1
5.88;33.4839;1;1
5.92;33.5327;1;1
5.96;33.5861;1;1
6.0;33.638;1;1
6.04;33.696;1;1
6.08;33.7509;1;1
6.12;33.7997;1;1
6.16;33.8516;1;1
6.2;33.9127;1;1
6.24;33.9508;1;1
6.28;33.9874;1;1
6.32;34.0225;1;1
6.36;34.05;1;1
6.4;34.0714;1;1
6.44;34.0927;1;1
6.48;34.082;1;1
6.52;34.0866;1;1
6.56;34.0942;1;1
6.6;34.108;1;1
6.64;34.1125;1;1
6.68;34.0973;1;1
6.72;34.0805;1;1
6.76;34.0591;1;1
6.8;34.0271;1;1
6.84;33.9859;1;1
