time;EDA;is_peak;classes
0.0;22.1481;False;0
0.04;22.139;False;0
0.08;22.1436;False;0
0.12;22.1481;False;0
0.16;22.1558;False;0
0.2;22.1619;False;0
0.24;22.1725;False;0
0.28;22.1802;False;0
0.32;22.1909;False;0
0.36;22.2076;False;0
0.4;22.2183;False;0
0.44;22.2351;False;0
0.48;22.2397;False;0
0.52;22.2412;False;0
0.56;22.2336;False;0
0.6;22.2321;False;0
0.64;22.226;False;0
0.68;22.2275;False;0
0.72;22.229;False;0
0.76;22.226;False;0
0.8;22.226;False;0
0.84;22.2244;False;0
0.88;22.2183;False;0
0.92;22.2397;False;0
0.96;22.2198;False;0
1.0;22.2214;False;0
1.04;22.2198;False;0
1.08;22.2183;False;0
1.12;22.2183;False;0
1.16;22.2168;False;0
1.2;22.2153;False;0
1.24;22.2092;False;0
1.28;22.2031;False;0
1.32;22.2;False;0
1.36;22.197;False;0
1.4;22.1909;False;0
1.44;22.1893;False;0
1.48;22.1878;False;0
1.52;22.1832;False;0
1.56;22.1817;False;0
1.6;22.1771;False;0
1.64;22.1741;False;0
1.68;22.1741;False;0
1.72;22.168;False;0
1.76;22.168;False;0
1.8;22.1542;False;0
1.84;22.168;False;0
1.88;22.1573;False;0
1.92;22.1542;False;0
1.96;22.1558;False;0
2.0;22.1558;False;0
2.04;22.1527;False;0
2.08;22.1542;False;0
2.12;22.1588;False;0
2.16;22.1588;False;0
2.2;22.1603;False;0
2.24;22.1619;False;0
2.28;22.1649;False;0
2.32;22.168;False;0
2.36;22.1695;False;0
2.4;22.1741;False;0
2.44;22.1741;False;0
2.48;22.1741;False;0
2.52;22.1771;False;0
2.56;22.1786;False;0
2.6;22.1802;False;0
2.64;22.1802;False;0
2.68;22.1832;False;0
2.72;22.1756;False;0
2.76;22.1802;False;0
2.8;22.1848;False;0
2.84;22.1832;False;0
2.88;22.1832;False;0
2.92;22.1832;False;0
2.96;22.1802;False;0
3.0;22.1832;False;0
3.04;22.1848;False;0
3.08;22.1848;False;0
3.12;22.1802;False;0
3.16;22.1756;False;0
3.2;22.1741;False;0
3.24;22.1725;False;0
3.28;22.171;False;0
3.32;22.1695;False;0
3.36;22.1695;False;0
3.4;22.171;False;0
3.44;22.1649;False;0
3.48;22.1619;False;0
3.52;22.1619;False;0
3.56;22.1603;False;0
3.6;22.1558;False;0
3.64;22.1756;False;0
3.68;22.1542;False;0
3.72;22.1558;False;0
3.76;22.1558;False;0
3.8;22.1573;False;0
3.84;22.1573;False;0
3.88;22.1649;False;0
3.92;22.1741;False;0
3.96;22.1756;False;0
4.0;22.1771;False;0
4.04;22.1725;False;0
4.08;22.1725;False;0
4.12;22.1695;False;0
4.16;22.1725;False;0
4.2;22.1725;False;0
4.24;22.1695;False;0
4.28;22.1695;False;0
4.32;22.1695;False;0
4.36;22.1741;False;0
4.4;22.171;False;0
4.44;22.1741;False;0
4.48;22.1695;False;0
4.52;22.1954;False;0
4.56;22.1756;False;0
4.6;22.171;False;0
4.64;22.168;False;0
4.68;22.168;False;0
4.72;22.1649;False;0
4.76;22.1649;False;1
4.8;22.1619;False;1
4.84;22.1619;False;1
4.88;22.1573;False;1
4.92;22.1558;False;1
4.96;22.1542;False;1
5.0;22.1527;False;1
5.04;22.1512;False;1
5.08;22.1481;False;1
5.12;22.1436;False;1
5.16;22.142;False;1
5.2;22.1375;False;1
5.24;22.1329;False;1
5.28;22.1298;False;1
5.32;22.1252;False;1
5.36;22.1191;False;1
5.4;22.113;False;1
5.44;22.1222;False;1
5.48;22.1054;False;1
5.52;22.1024;False;1
5.56;22.0978;False;1
5.6;22.0963;False;1
5.64;22.0901;False;1
5.68;22.0856;False;1
5.72;22.0825;False;1
5.76;22.0795;False;1
5.8;22.0718;False;1
5.84;22.0703;False;1
5.88;22.0673;False;1
5.92;22.0627;False;1
5.96;22.0581;False;1
6.0;22.0551;False;1
6.04;22.052;False;1
6.08;22.049;False;1
6.12;22.0459;False;1
6.16;22.0413;False;1
6.2;22.0398;False;0
6.24;22.0383;False;0
6.28;22.0352;False;0
6.32;22.0291;False;0
6.36;22.02;False;0
6.4;22.0383;False;0
6.44;22.02;False;0
6.48;22.0169;False;0
6.52;22.0139;False;0
6.56;22.0108;False;0
6.6;22.0062;False;0
6.64;22.0093;False;0
6.68;22.0062;False;0
6.72;22.0032;False;0
6.76;22.0001;False;0
6.8;21.9986;False;0
6.84;21.9971;False;0
6.88;21.994;False;0
6.92;21.991;False;-1
6.96;21.991;False;-1
7.0;21.9879;False;-1
7.04;21.9864;False;-1
7.08;21.9849;False;-1
7.12;21.9818;False;-1
7.16;21.9818;False;-1
7.2;21.9803;False;-1
7.24;21.9803;False;-1
7.28;21.9788;False;-1
