time;EDA;is_peak;classes
0.0;13.2751;0;0
0.04;13.2767;0;0
0.08;13.2797;0;0
0.12;13.2797;0;0
0.16;13.2797;0;0
0.2;13.2782;0;0
0.24;13.2721;0;0
0.28;13.269;0;0
0.32;13.2645;0;0
0.36;13.2599;0;0
0.4;13.2584;0;0
0.44;13.2538;0;0
0.48;13.2492;0;0
0.52;13.2446;0;0
0.56;13.2385;0;0
0.6;13.2324;0;0
0.64;13.2278;0;0
0.68;13.2202;0;0
0.72;13.2156;0;0
0.76;13.2095;0;0
0.8;13.205;0;0
0.84;13.2004;0;0
0.88;13.1927;0;0
0.92;13.1882;0;0
0.96;13.1821;0;1
1.0;13.1744;0;1
1.04;13.1683;0;1
1.08;13.1668;0;1
1.12;13.1683;0;1
1.16;13.1638;0;1
1.2;13.1638;0;1
1.24;13.1592;0;1
1.28;13.1516;0;0
1.32;13.1409;0;0
1.36;13.1378;0;0
1.4;13.1363;0;0
1.44;13.1317;0;0
1.48;13.1271;0;0
1.52;13.1256;0;0
1.56;13.1241;0;0
1.6;13.1226;0;0
1.64;13.1226;0;0
1.68;13.1226;0;0
1.72;13.1165;0;0
1.76;13.1088;0;0
1.8;13.0981;0;0
1.84;13.0859;0;0
1.88;13.0768;0;0
1.92;13.0676;0;0
1.96;13.0585;0;0
2.0;13.0554;0;1
2.04;13.0493;0;1
2.08;13.0463;0;1
2.12;13.0402;0;1
2.16;13.0386;0;1
2.2;13.0341;0;1
2.24;13.0295;0;1
2.28;13.0249;0;1
2.32;13.0234;0;1
2.36;13.0188;0;1
2.4;13.0157;0;1
2.44;13.0096;0;1
2.48;13.0081;0;1
2.52;13.002;0;1
2.56;12.999;0;1
2.6;12.9944;0;1
2.64;12.9898;0;1
2.68;12.9868;0;1
2.72;12.9837;0;1
2.76;12.9791;0;1
2.8;12.9761;0;1
2.84;12.973;0;1
2.88;12.9684;0;1
2.92;12.9654;0;1
2.96;12.9623;0;1
3.0;12.9578;0;1
3.04;12.9547;0;1
3.08;12.9501;0;1
3.12;12.9456;0;1
