time;EDA;is_peak;classes
0.0;21.6171;False;0
0.04;21.6248;False;0
0.08;21.6034;False;0
0.12;21.5988;False;0
0.16;21.5988;False;0
0.2;21.6003;False;0
0.24;21.608;False;0
0.28;21.6171;False;0
0.32;21.6324;False;0
0.36;21.6522;False;0
0.4;21.6751;False;0
0.44;21.7026;False;0
0.48;21.7361;False;0
0.52;21.7743;False;0
0.56;21.817;False;0
0.6;21.8597;False;0
0.64;21.9345;False;0
0.68;21.9696;False;0
0.72;22.0261;False;0
0.76;22.0871;False;0
0.8;22.1527;False;0
0.84;22.2214;False;0
0.88;22.2931;False;0
0.92;22.3648;False;0
0.96;22.435;False;0
1.0;22.5052;False;0
1.04;22.5677;False;0
1.08;22.6288;False;0
1.12;22.7112;False;0
1.16;22.7875;False;0
1.2;22.8607;False;0
1.24;22.9248;False;0
1.28;22.9797;False;0
1.32;23.0423;False;0
1.36;23.111;False;0
1.4;23.1842;False;0
1.44;23.2437;False;0
1.48;23.2986;False;0
1.52;23.3475;False;0
1.56;23.3826;False;0
1.6;23.4207;False;0
1.64;23.4634;False;0
1.68;23.497;False;0
1.72;23.526;False;0
1.76;23.5489;False;0
1.8;23.5641;False;0
1.84;23.5855;False;0
1.88;23.6008;False;0
1.92;23.6328;False;0
1.96;23.6237;False;0
2.0;23.6313;False;0
2.04;23.5977;False;0
2.08;23.6038;False;0
2.12;23.6099;False;0
2.16;23.6069;False;0
2.2;23.5977;False;0
2.24;23.5687;False;0
2.28;23.5428;False;0
2.32;23.5321;False;0
2.36;23.5199;False;0
2.4;23.5046;False;0
2.44;23.4802;False;1
2.48;23.4253;False;1
2.52;23.4207;False;1
2.56;23.4177;False;1
2.6;23.3932;False;1
2.64;23.3658;False;1
2.68;23.3429;False;1
2.72;23.3414;False;1
2.76;23.3444;False;1
2.8;23.3551;False;1
2.84;23.3749;False;1
2.88;23.3414;False;1
2.92;23.3658;False;1
2.96;23.3994;False;1
3.0;23.436;False;1
3.04;23.4802;False;1
3.08;23.4924;False;1
3.12;23.5229;False;1
3.16;23.5794;False;1
3.2;23.6359;False;1
3.24;23.6862;False;1
3.28;23.7152;True;1
3.32;23.7564;True;1
3.36;23.822;True;1
3.4;23.8815;True;1
3.44;23.938;True;1
3.48;23.9716;True;1
3.52;24.0128;True;1
3.56;24.0692;True;1
3.6;24.1226;True;1
3.64;24.1516;True;1
3.68;24.1852;True;1
3.72;24.2355;True;1
3.76;24.2752;True;1
3.8;24.3118;True;1
3.84;24.3515;True;1
3.88;24.379;True;1
3.92;24.411;True;1
3.96;24.4431;True;1
4.0;24.4781;True;1
4.04;24.5178;True;1
4.08;24.5468;True;1
4.12;24.5636;True;1
4.16;24.5834;True;1
4.2;24.6094;True;1
4.24;24.6323;True;1
4.28;24.6246;True;1
4.32;24.6262;True;1
4.36;24.6155;True;1
4.4;24.5987;True;1
4.44;24.5728;True;1
4.48;24.5697;True;1
4.52;24.5453;True;1
4.56;24.5071;True;1
4.6;24.4522;True;1
4.64;24.4446;True;1
4.68;24.4232;True;1
4.72;24.4019;True;1
4.76;24.3744;True;1
4.8;24.3332;True;1
4.84;24.3057;True;1
4.88;24.2905;True;1
4.92;24.263;True;1
4.96;24.2355;True;1
5.0;24.2142;True;1
5.04;24.2096;True;1
5.08;24.1898;True;1
5.12;24.176;True;1
5.16;24.1562;True;1
5.2;24.1455;True;1
5.24;24.1364;True;1
5.28;24.1333;False;1
5.32;24.1364;False;1
5.36;24.1394;False;1
5.4;24.1394;False;1
5.44;24.1409;False;1
5.48;24.1425;False;1
5.52;24.1394;False;1
5.56;24.1364;False;1
5.6;24.1425;False;1
5.64;24.1608;False;1
5.68;24.1623;False;1
5.72;24.1699;False;1
5.76;24.1592;False;1
5.8;24.1425;False;1
5.84;24.1608;False;1
5.88;24.1791;False;1
5.92;24.1867;False;1
5.96;24.176;False;1
6.0;24.176;False;1
6.04;24.1379;False;1
6.08;24.1226;False;1
6.12;24.1135;False;1
6.16;24.0799;False;1
6.2;24.0845;False;1
6.24;24.0585;False;1
6.28;24.0433;False;1
6.32;24.0265;False;1
6.36;24.0173;False;1
6.4;23.9716;False;1
6.44;23.9532;False;1
6.48;23.9334;False;1
6.52;23.9029;False;1
6.56;23.8724;False;1
6.6;23.8464;False;1
6.64;23.8205;False;1
6.68;23.79;False;1
6.72;23.7656;False;1
6.76;23.7442;False;1
6.8;23.6618;False;1
6.84;23.6664;False;1
6.88;23.6511;False;1
6.92;23.613;False;1
6.96;23.5748;False;1
7.0;23.5596;False;1
7.04;23.526;False;1
7.08;23.4955;False;1
7.12;23.4619;False;1
7.16;23.4314;False;1
7.2;23.3994;False;1
7.24;23.3688;False;1
7.28;23.3398;False;1
7.32;23.3002;False;1
7.36;23.2819;False;1
7.4;23.23;False;1
7.44;23.201;False;1
7.48;23.1659;False;1
7.52;23.143;False;1
7.56;23.1415;False;1
7.6;23.114;False;1
7.64;23.0316;False;1
7.68;23.0118;False;1
7.72;23.0179;False;1
7.76;23.0286;False;1
7.8;23.0072;False;1
7.84;22.9919;False;1
7.88;22.9309;False;1
7.92;22.9141;False;1
7.96;22.905;False;1
8.0;22.8607;False;1
8.04;22.8378;False;1
8.08;22.7875;False;1
8.12;22.7722;False;1
8.16;22.7707;False;1
8.2;22.7539;False;1
8.24;22.7173;False;1
8.28;22.6715;False;1
8.32;22.6517;False;1
8.36;22.6471;False;1
8.4;22.6425;False;1
8.44;22.6334;False;1
8.48;22.6074;False;1
8.52;22.583;False;1
8.56;22.5586;False;1
8.6;22.5143;False;1
8.64;22.4869;False;1
8.68;22.4899;False;1
8.72;22.5082;False;1
8.76;22.4533;False;1
8.8;22.4167;False;1
8.84;22.3923;False;1
8.88;22.3846;False;1
8.92;22.3618;False;1
8.96;22.3389;False;1
9.0;22.348;False;1
9.04;22.3633;False;1
9.08;22.3099;False;1
9.12;22.2855;False;1
9.16;22.2717;False;1
9.2;22.2733;False;1
9.24;22.2748;False;1
9.28;22.3145;False;1
9.32;22.29;False;1
