time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes;EDA;is_peak
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1746, 10.1746, 10.1746, 10.1746, 10.1746, 10.1746, 10.1746, 10.1746, 10.1746, 10.1746, 10.1746, 10.173, 10.173, 10.173, 10.1715, 10.1715, 10.1715, 10.1715, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1669, 10.1669];0
0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1669, 10.1669, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.17, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 10.1715, 10.17, 10.17, 10.17, 10.1685, 10.1685, 10.1685, 10.1669, 10.1669, 10.1669, 10.1669];0
0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1669, 10.1669, 10.1669, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1654, 10.1654, 10.1654, 10.1654, 10.1654, 10.1639, 10.1639, 10.1639, 10.1654];0
0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1654, 10.1654, 10.1654, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669];0
0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1669, 10.1685, 10.1685, 10.1685, 10.1685, 10.1685, 10.17, 10.17, 10.17, 10.17, 10.1685, 10.1685, 10.1685, 10.1685, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1669, 10.1654, 10.1654, 10.1654, 10.1654, 10.1654, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639];0
0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1639, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1608, 10.1608, 10.1608, 10.1608];0
0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1608, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1624, 10.1624, 10.1624, 10.1624, 10.1624, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608];0
0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1608, 10.1593, 10.1593, 10.1593, 10.1593, 10.1593, 10.1578, 10.1578, 10.1578, 10.1578, 10.1578, 10.1578, 10.1578, 10.1578, 10.1578, 10.1578, 10.1593, 10.1593, 10.1593, 10.1593, 10.1593, 10.1593, 10.1593, 10.1593, 10.1593, 10.1578, 10.1578, 10.1578, 10.1578, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563];0
0.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1563, 10.1547, 10.1547, 10.1547, 10.1547, 10.1547, 10.1547, 10.1547, 10.1547, 10.1547, 10.1547, 10.1547, 10.1532, 10.1532, 10.1532, 10.1517, 10.1517, 10.1517, 10.1517, 10.1517, 10.1501, 10.1501];0
0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[10.1501, 10.1501, 10.1501, 10.1501, 10.1501, 10.1501, 10.1501, 10.1486, 10.1486, 10.1486, 10.1471, 10.1471, 10.1471, 10.1456, 10.1456, 10.1456, 10.1456, 10.144, 10.144, 10.144, 10.144, 10.144, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.1456, 10.144, 10.144, 10.144, 10.144, 10.144, 10.144];0
