time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes;EDA;is_peak
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.205, 13.205, 13.205, 13.205, 13.205, 13.205, 13.205, 13.2065, 13.2065, 13.2065, 13.208, 13.208, 13.208, 13.208, 13.208, 13.208, 13.2065, 13.2065, 13.2065, 13.2065, 13.205, 13.205, 13.205, 13.205, 13.2065, 13.2065, 13.2065, 13.208, 13.208, 13.208, 13.2095, 13.2095, 13.2095, 13.2095, 13.2095, 13.2095, 13.2095, 13.2095, 13.2095, 13.2095];0
0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2095, 13.2095, 13.2095, 13.2111, 13.2111, 13.2126, 13.2126, 13.2126, 13.2141, 13.2141, 13.2156, 13.2156, 13.2156, 13.2156, 13.2156, 13.2156, 13.2156, 13.2156, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2156, 13.2156, 13.2156, 13.2156, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141, 13.2141];0
0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2141, 13.2141, 13.2156, 13.2156, 13.2172, 13.2187, 13.2187, 13.2202, 13.2202, 13.2217, 13.2217, 13.2217, 13.2217, 13.2217, 13.2202, 13.2202, 13.2187, 13.2187, 13.2172, 13.2172, 13.2172, 13.2156, 13.2172, 13.2172, 13.2172, 13.2187, 13.2187, 13.2202, 13.2202, 13.2217, 13.2217, 13.2233, 13.2233, 13.2233, 13.2233, 13.2233, 13.2233, 13.2217, 13.2217, 13.2217];0
0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2217, 13.2217, 13.2217, 13.2217, 13.2217, 13.2217, 13.2233, 13.2233, 13.2233, 13.2248, 13.2248, 13.2248, 13.2248, 13.2248, 13.2248, 13.2248, 13.2248, 13.2233, 13.2233, 13.2233, 13.2233, 13.2233, 13.2233, 13.2233, 13.2248, 13.2248, 13.2263, 13.2263, 13.2263, 13.2278, 13.2278, 13.2278, 13.2278, 13.2278, 13.2278, 13.2278, 13.2278, 13.2263, 13.2263, 13.2263];0
0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2263, 13.2248, 13.2248, 13.2263, 13.2263, 13.2263, 13.2278, 13.2278, 13.2294, 13.2294, 13.2309, 13.2309, 13.2309, 13.2324, 13.2324, 13.2324, 13.2324, 13.2309, 13.2309, 13.2309, 13.2309, 13.2309, 13.2309, 13.2309, 13.2324, 13.2324, 13.2324, 13.2324, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339];0
0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2355, 13.2355, 13.2355, 13.2355, 13.2355, 13.2355, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2339, 13.2355, 13.2355, 13.237, 13.237, 13.2385, 13.2385, 13.2401, 13.2401, 13.2401, 13.2401, 13.2401, 13.2401, 13.2385, 13.2385, 13.237, 13.237, 13.2355, 13.2355];0
0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2339, 13.2339, 13.2339, 13.2339, 13.2355, 13.2355, 13.237, 13.237, 13.2385, 13.2401, 13.2401, 13.2401, 13.2416, 13.2416, 13.2416, 13.2416, 13.2401, 13.2401, 13.2401, 13.2385, 13.2385, 13.2385, 13.2385, 13.2385, 13.2385, 13.2385, 13.2401, 13.2401, 13.2401, 13.2401, 13.2416, 13.2416, 13.2416, 13.2416, 13.2416, 13.2416, 13.2416, 13.2416, 13.2416, 13.2416];0
0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2416, 13.2416, 13.2416, 13.2416, 13.2416, 13.2431, 13.2431, 13.2431, 13.2446, 13.2446, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2446, 13.2446, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2462, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477];0
0.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2477, 13.2477, 13.2477, 13.2492, 13.2492, 13.2507, 13.2507, 13.2507, 13.2507, 13.2507, 13.2507, 13.2507, 13.2507, 13.2507, 13.2507, 13.2492, 13.2492, 13.2492, 13.2477, 13.2477, 13.2477, 13.2477, 13.2477, 13.2492, 13.2492, 13.2507, 13.2507, 13.2523, 13.2523, 13.2538, 13.2538, 13.2538, 13.2538, 13.2538, 13.2538, 13.2538, 13.2538, 13.2538, 13.2538, 13.2538];0
0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[13.2538, 13.2538, 13.2538, 13.2538, 13.2553, 13.2553, 13.2553, 13.2568, 13.2568, 13.2568, 13.2568, 13.2584, 13.2584, 13.2568, 13.2568, 13.2568, 13.2568, 13.2553, 13.2553, 13.2553, 13.2538, 13.2538, 13.2538, 13.2553, 13.2553, 13.2553, 13.2568, 13.2568, 13.2568, 13.2568, 13.2584, 13.2584, 13.2584, 13.2584, 13.2584, 13.2584, 13.2568, 13.2568, 13.2568, 13.2553];0
